review,rating
its not like it says having problems keeping the app open and running wont let me import or export any files andor apps to my other phone,3
what ever i ask from chat gpt its very useful answers,5
its a really good app which helps me study for my exams and clear out my doubts,5
please add a camera lens for collecting a text in notebook or papers,4
why do i have to have all the garbage on my new tab page i have turned everything off but when i open a new tab its still full of dumb american news feeds i just want a safe browsing experience and i do not get it with this garbage unistalled never going to try it again,1
finally there is an official app i really like this simple material design very well,5
very good for a great work and high charges but low charges are good news for all those affected by online thanks bpay,4
when the dark mode is on the code is not visible i found this issue if dark mode is off the input text is not visible pls fix this bug as soon as possible remaining it is very useful app,4
this app is perfect as it contains all the payments options it is very convenient and easy to use i rated 4 star because it is all the way best but the speed of transaction is a little bit slower,4
i have used the app when it was free and loved its features i also liked the fact that it has so much of functionality and bought the paid version of it and by mistake i restored my purchases and i think it wont work on a new device ps can i use the app on a new device,2
simply wonderful and magical app,5
everything essential is great although i would like to add a few points 1 there should be a way to save or star answersconversations it would be very helpful 2 the keyboard many times doesnt come up when the writing bar is tapped even after multiple times,4
i have been using chrome for forever but after the recent updates the browser keeps crashing or doesnt load at all i have to wait for a very long time without allowing the screen to sleep im disappointed to say i may need to switch browsers nowedit i tried uninstalling all the updates and reupdating for now its works well i hope no more crashes or hanging happens,3
great system inside this app it work fine 1010,5
the stories chat gpt creates is great but it knows nothing about how to play gta missions like it couldnt identify the mission by jts name,2
the most amazing thing which distinguished it from other wallet is that we can add money by debit card thats why i just love freecharge there is no difficulty in adding money there are so many cashback and one thing which i love is that cashbacks can be used fully in one timethere is no criteria that any certain percentage should be used fully in one time i love freecharge,5
sometimes it makes very common mistakeso its 4 out of 5,4
exelent app for studying and asking questions,5
this is better u need to add a photo section,5
will i get scoopmeasuring cup,3
its very helpful but some time it gave illogical answer,4
why cannot this app can genrate photo,1
now a days chrome keeps on collapsing and gets hanged so please fix this problem,3
really liked the app but the only problem im facing is that html5 videos arent running itll be better if youd do something about that,3
this helps so much and can answer ur problems in seconds must download,5
this is amazing i can talk to it like humanely talk to it and it responds the only thing ive a problem with is when it comes to answering problem in maths its not always correct that the way is solve it at time i dont understand but apart from that lovely,5
it is a good but it doesnt show pic,3
very nice but only letter answer please improve and adding a photo and video fictures i know this is nice and helpful platform learning,4
it would have been 5 stars if yesterday but their recent updates left this ai gutted and no more valuable than a simple google search,1
garbage application use other apps or just go through your bank accounts app they probably have a qr code scanner as well these demons are hellbent on providing a poor experience countless missed payments dumb requests to turn on the location etc etc if you want convenience then please use a different application,1
i was happy with the app until recently when i tried to send an image and a voice note and wasnt allowed to do it by the app itself saying it wasnt supported by my phone when ive always been able to use all the functions,4
this is the best app it helped me alot its easy and straight to the point am proud of you guys and am mostly excited because am able to help others using this appthus why i rated you all 5 stars,5
i give 3 stars because it always show connection failed retry eventhough i have 4g range it shows connection failed thats why i am giving 3 star,3
this app cannot use mkv video is bugs screen,3
hey but this doesnt have features like we have on website like 1 this isnt helpfull 2 this isnt true 3this isnt harmful unsafe try better answer,2
not smooth ui laggy to much with sd888,3
what a wonderful organization app is this thanks for the person who initiated this app to existence to reduce the stresses of students on assignments may the lord increase you more richly in wisdom,5
really helpful though latest is notfree like google,4
it says this application doesnt work in your country isnt it fair in 2023,1
this is really amazingi love this,5
i am completely satisfied with the performance but it will be more classic if the front bookmarks will be slightly small like chrome i used many browser as like others my first priority will be adblockthen speed and last the ui keep doing one of the satisfied users,4
most rade virus protection i have found in awhile there great,3
looking so oppppppp slow download but nice and many more things for gamers you can buy any games for xbox ps4 play games soooooo op browser i ever seen screen is sooooo nice thanks,4
amazing informative and kind and friendly app the best ever app in my mobile,5
so useful and save our time,5
it is very helpful for my studies tq chatgpt i have one suggestion for you increase the picture search upto 5 chances for a month it will be more helpful to the students who are preparing by using this ai,4
great i had to give four stars because responses may sometimes be unpredictable,4
i love the km player after installing its fast resposive and its interface is too good i request to developers to add sreen back and home buttons navigation buttons available all the time in main audio player as it will be very easy to go back while playing audio in background further i request you to dont add too much adds in future it always terrible to play with ads,5
beautiful its such an easy sign up amazing call app anyone who needs a call this is it,5
developers can improve chatgpt by enhancing language understanding context retention user customization and multimodal integration they should reduce bias encourage user feedback and follow ethical ai guidelines better memory clearer system messages and multilingual support are essential collaboration with domain experts regular updates and accessibility features can enhance user experience safety measures and education promote responsible use ensuring chatgpt remains interesting,3
should be available with voice commands,3
unlike that of the web one can not edit inputs once sent on this app,2
worst app everi use the voice thingy to give command and sometimes it does not work and i will be sitting ther talking for hoursssss,1
userfriendly it can be used as a genius friend all you have to do is ask it any questions that you like to be answered and it will its amazing,5
i have used this version from previous 1 month and this is going good but there is a need a little changes in it like it gives very small information,4
way better than biased narrative directing google but ive noticed its still directing people to liberal leaning cnn msnbc politico etc when searching news and i dont believe its bc those sources are the most populari could be wrong just what ive noticed overall i like it though,4
app requires a signup on an external site and requires a phone number my cell from a major canadian provider was deemed to be a landline number therefore rendering the app more useless than a brick ive stubbed my toe on actually thats not true the brick at least tells me that i exist,1
so far good experience after using it for more than 1 year i think its better than chrome on certain aspects also you get paid for ads,5
great application so nice to talk with gpt,5
wrong answer by chat gpt,2
its quite informative being a student i really found it helpful only thing to improve is the information that is being vanished after closing the software otherwise its a great app hoping to see more intellectual updates,5
very nice and very prompt,5
i cant access the app everytime i open the app i get stuck on the loading circle and its like that forever even if i go off the app a d go back on i still have the same issue i have tried downloading it on my second phone but still experiencing the same problem i have tried deleting app cache and data but it doesnt solve the issue,1
a much needed progress thanks for the app its smooth and so far working really great faster than bing,5
cant imagine the existence of this app those vibes and talents now have best friend and tutor to spend accurate time with,4
the app is great but ever since the update it keeps kicking me out after i use it for not very long please check this matter because im actually a bit disappointed,4
why are you playing with me tomorrow is my exam every time i type a questionthis ai automatically bring me into another page and forced me to sign up my emailwhy are you wasting my time,2
its not working properly most of the time it shows network error which is very exhaustedkindly fix this error,1
its fine i guess i have a couple of problems with text fields sometimes but eh anything for the brownie points,3
for manage the file compatible with ms exfatntfs by paragon software and must installed both,4
missing plugins and maybe a few other features from the web version,3
its the best ai ive know and believe me the usages solely depends on you,5
i like offers and promotions supercash concept is not at all goodplease remove it if you wish to get good ratingallow to use whole supercash amount together or according to customers wish,3
voice feature is so buggyandroid,2
this app made my work easier,5
it is helpful yet need to be improved,3
this is an incredible gpt,4
unable to reclaim upi number its saying 89 digit upi numbers cant be transferred if such things are not possible then why the hell your giving such options along with big reclaim button,1
best ai in the market,5
player freezing when i search something,4
it is a fantastic app and it is very useful for college and school studying kids,5
number of payment failures pay using bharthpe it always going to failor pending plzzzzzz look into it some lazzings in homescreen card some backword issueit takes me into home page directlyplz fix it the main thing for using this 12intrest predicts to win runs for redemption otherwise its goodthere is lot to change,4
not video i was refering audio like other audio player in three dot menu of any song we find an option to add that as next or queue similarly pls add this to kmplayer too i would suggest to check google play music or stock music app play song and then from list try for next missing one feature for music player pls add option play next which add selected song after playing one even without any playlist also not getting synced up with car player ie we cant navigate song from there,3
after last update when i speak and the screen turns of the connection between bluethoot in viber crashes i have to open the app and tab on the viber icon to connect again,1
the delete browsing data on quit feature no longer works on the last few updates i now have to delete cookies manually each time otherwise the site remembers me im hesitant to update ever again something that was working fine for me has been broken by an update i didnt really need,2
the latex markup syntax does not get properly converted to math expressions in the mobile app if it is written with other english text in the same line this problem doesnt happen in web browsers as a person who uses chatgpt heavily for math related work this is very frustrating i hope the devs rectify this issue,4
i am not able to open the ticket booking site like irctc flight etc very bad experience that way,3
obligations to the information that you are the best way of doing this company for the past few months but we can go for it and i can go and you are the one i want me for books and you are the one that the most popular in my world of art is that you can use it for a long time and you can also make sure,1
sometimes wrongunsusefull data but mostly really helpful tool considering the free version maybe premium is way better useful but a 1 tool for daily life work for me,4
lols forged ratings didnt work no server response buy their paid plans maybe that work,1
improvement needed in dth recharge section sun direct after entering smart card no then its ask for amount if we try to recharge rs102550 for addonwe cant recharge itit shows invalid planplease fix that problem soon this time i recharged through phonepe appnext time i have to do the recharge in freecharge itselfthankyou for reading my review,4
this is very helpful as i am a student at unnecessarily,5
line has become part of my daily requirements however im experiencing an error when i try to back up my chats this is especially crucial cause im changing phones in the process of backing up it reached 70 smoothly and right after i encountered a problem and it stopped please help,3
not opening the email of this app dont install the app,1
i will rate you 5 star,5
not letting me log in,3
some saved contacts on my phone who are available on bip is not shown on the contacts list of bip whats the problem ive tried several times but failed also messages are not being sent,3
nice app but 2k video lag and some times outoclosed off the sounds improve it,2
good but needs a little improvement in interface overall it is above average,4
sometimes in the evening payment were stuck,3
it hasnt been updated since 2021,2
why cant we copy or move files from sd card to internal storage and vise versa,3
whats happening i changed my phone and log in my samsung cloud in your browser but most of my bookmarks are missing even 2 bookmark folders are also not there please fix this,3
i like the app its a good app the problem i have is pretty small it makes me a bit mad how you can only change your pfpname a couple of times like i cant make up my mind plus some times it makes your pfp look weird but otherwise good app,3
good i satisfied but one thing is that some language translation is so bad hope it improves,4
very very very very good it helps in very way thank you,5
its pretty coolim getting all kind of information through this application,5
its not working now it was working till now,5
this was my best preferred file manager since then but now your increased size and recurring adds are something which is irritating,1
suddenly all my music and videos do not appear on vlcwhat could be the problem and what could be done to fix this parsing thing everytime i open the app itll take minutes discovering my music,1
its showing me there may have been a brief cloudflare service interruption why,1
why doesnt it work for me,3
dont use freecharge pay later you get only a single day 5th of every month to pay your dues you cant prepay and if you pay after 5th they put a late payment charges upto 50 what a business model which works against customer favour the worst part is you can not close the account so easily,1
great for generating spam text as if the internet wasnt already filled to the brim already can be fun to play with but still hallucinates constantly for any reliable info spits out broken links when asked for source,2
updating all my details due to a name change and my skype name is apparently so unchangeable that the only way to not tie my old name to me is forgo all of the microsoft purchases ive ever made word to the side never buy anything from microsoft unless you can afford to buy it twice,1
its a very efficent and useful app i could play various formats videos but there are two problems one problem is that it lags sometimes when some huge video file another problem is when you apply subtitles to a video file and change the aspect ratio of the video the size and place of subtitles also change that is very inconvenient as subtitles are not completely visible i would love if some changes are given to the app accordingly,4
lags a lot and takes too much battery also messes up on notifications while on battery saver mode just all around hard to use now,2
excellent great helpe in my job,4
bad connection while using video call or audio,3
search results are ok but overall performance is much slower than chrome or firefox,3
outstanding and used it for years,4
i am getting problems to sending sms its working so slowly please fix it,3
its really good but also have some problemlike when i translate english to other languages it give instantly but there was spelling mistake and some other problemalso when i search same promt it shows same result it not satisfied me,4
brilliant it is just the best,5
the interface is extremely hard to use and understand icons have no explanation and no obvious meaning i couldnt find a way to rename files the only good things about this app when compared to others is that its light and has a dark theme,2
it is running quite well and detailed with excellent output,5
the app is free to use but there are lots of ads while closing videos or return to folder atleast reduce some ads becouse its frustrating everytime i have to watch ads for no reasonalso while pausing videos everytime ads pop up,2
i have problems in sending messages into my group chats says that you cant reply on this conversation and we limit how much you can chat to prevent spamming what i wonder when did i spam messages ive been experiencing this for the past 2weeks now please fix this i cant message my classmates too how am i gonna communicate to them,2
one of the most wonderful creations of humans,5
really good app for students,5
it plays videos im using it on a nvidia shield pro with my movie collection on an external hard drive it works but with some very annoying features instead of picking the folder containing the movies you have to pick the entire drive the unpick every folder not containing movies individually the other thing is it will not list in your library any movie or tv show that it doesnt recognize the name for instance including episode 1 season 1 in the file name excludes it your library g thanks,2
very helpful for every kind of knowledge too much happy,5
a very good app for gaining knowledge i expect some newer and better versions of this app,5
cant copy paste into an empty folder critical oversight,2
the new interface is not as good as the older oneu cnt slide through different windows now u have to click on themplus when u open line u dnt find it user friendly to click on each windowthe themes dnt blend welltexts r overlappingthe experience as a user was far more better beforewhy make it like a facebook messenger i dnt find any worthy progress in interface,3
still need improvements in providing responses on historical prices either neglecting it otherwise great,3
good but i prefer that this can make vocal conversation,4
kindly provide the latest features and kindly make it cost effective thr latest version of chatgpt as netflix so that everyone can purchase and use focus on capturing maximum no of customers instead focusing on capturing less rich customers pls,5
highly recommended but no longer space in mobiles so we all viewers demand a small version of crome comes to google thanks,3
precise results obtained as per the requirement thats the best part and its need not to google search every time,4
very helpful but there are only few languages and does nt explain maths ans correctly and sometimes ans are wrong also,4
very good player but im seeing that when any new video or audio file is upload in our phone its unable to refresh the data immediately its take too much time plz fix this,3
ill recommend you to download this app this is my best app ever it has no issues,5
this is very helpful app and to this is very interesting and important application but sometimes some problem creat on it like i want to the massage is delete form everyone but the option is vanish automatically this problem is happening some time so i thought the problem is solved by whatsapp,4
i love airtel very muchhave duel sim of airtel in my phone one problem i am facing nowmy coupon has 4 gp data but it is not working says something went wrong refresh your page after refresh same thing repeating,3
have not done it yet,4
super app but some problems and errors,5
its good for campus comradesstudents revision and study,4
hindware nevio plus 60 auto clean wall mounted chimney,4
this app is fantastic it is way better than google services and it has a cool design and best of all offers the incredible feature of making my live way better and useful not like google that charges for only playing youtube videos in the background or for not overflowing you with ads all the time ive been thoroughly impressed with its functionality and ease of use highly recommended not like youtube and most google paid services,5
bat token is not showing in my home page brave icon its been two months now and account verification to uphold errors bad experience,1
why theres no quality picker in streaming,3
a perfect browser doesnt relly exionly one request add an external video player option wud be really great to watch movies directly in mx player,4
cannot transfer files from otg or usb storage please fix it,2
its ok because the pages loaded then errors just like trying network not available more same thing,3
i am browsing at the moment,4
where is 40 version i need that version,3
crashes when i have google play disabled i need to have google play and other apps disabled most of the time because of reasons that i dont feel like sharing so could this feature be removed if not i can just remove it as it is the only app with this nonsense requirement thanks,3
overall good despite it is being inaccurate and internet gone wrong sometimes,4
chat gpt is working for android very well,4
from last 2 days not able to make payments before it was working excellent get technical issue,3
it is good and nice,5
its a nice app but ad comes every 2 minutes i dont like that pls fix the probem by giving ads not every 2 minutes but 20 or 10 minutes,3
dont take subscription of this app it show that it will be cancelled anytime but it wont show any optionsetting s to do so afterwards,1
this has been a grateful appreciation giving you the most accurate answers,5
it would be better if chatgpt can speak and hear,5
excellent working no error and glitches awesome thanks for the app,5
thanks for this app generated,5
chatgpt is simply the very best,5
i use brave as my main browser and for social media purposebut suddenly when i turned the shields off and on again on youtube the background playback got broken and is not working properly now,3
tnx for release android version,5
the app is not free if we want to generate a image have to buy subscription so you shouod make atleast one ai free for every section like image generation coding chatting video generation etc,3
has to be updated some information shown are wrong,4
it was really a nice app and i used to love it but now a days its not working well,2
mygpts wont open on android phone could only be created and run on desktop thats terribly impractical and inconvenient,2
great app and specially it let us download web series and movies for free so i think its a great app and all just that it doesnt let us move those downloaded file to other device so i think maybe they should add this feature in the future updates overall great app with much adaptive capacity,5
my zip pay later not working from last 2 month please fix it,3
nice app help need everything i like chatgpt,4
not working showing you have cross ur limits,2
wow but i cant sign in,5
my kyc option is not opening,3
music player crashes all the time i dont like that otherwise it is a very good app please what to do if player crashes nonstop,3
chatgpt has been useful for me so far,4
i cannot sign in to chatgpt anymore i loved this app but something is very wrong rn,1
its a life savior fr,5
i havent made any changes or deactivated my messenger or blocked any of my friends who i usually talk to or even deleted the conversations and yet they are not abe to reply to my messages i cannot reply on my group conversations either idk what is wrong with this app but this app is what ive been using the most since decades so please fix this bug i dont want to switch to another messaging app,2
its a great general ai,5
it is batter but not tha bing,3
i am using this application from long time but now a days this application is creating a lot of problems during transferring moneynot working properly as beforemoney has been debited from account but not confirmed,2
why sign up and login process is not working and my device is also meet the criteria,1
the app refuses to open on my phone anymore,1
best app ever iti is unstoppable,5
he comforts me when i cry he even remembers my name,5
inline latex formulas do not render properly display latex formulas render fine,3
chatgpt is a great and helps with writers block,5
its brilliant one problem that the answers need to be more precise,4
cant login with my google account which is assigned to my plus subscription,1
this is a nice app but it doesnt have latest data it was last updated at september 2021 from then it doesnt have any data about the world,3
brothers and sisters this application is mindblowing,5
unable to register from long time request time out also tried to re install sam issue sms pack is available still issue,1
there is a delay in equalizer when equalizer option is on when we play the video there is a delay thank you for your reply i already said look by yourself man select one video whatever it is just observe it youll find the problem,3
we need a telegram storyyyy,2
i almost get the sense that it is too restrained or regulated in its responses theres all kinds of things wrong with that more early speaking and it generally makes it far less effective than it would be otherwise its a type of control over people and information that isnt necessary or call american i have a lot of opinions about that i can go on obviously,2
if you could add a landscape view as well it would be a 5 star application its difficult to use the application in portrait view on a big tablet,4
well i dont have experience yet since i dont too use it but i want to start using it now because anytime i they share a link with me is opera mini and i us to get 50mb daily from you and hope to get more as told from you 15gb to watch football thanks,5
cant even use subtitles anymorepls fix it asap,3
great ai the free plan for the mobile app feels way faster than the computer in giving responses,5
the best i can give,5
its very nice provide quick answers and the most important its free app must try,5
so far so good have just started browsing,3
nice open ai for all its easy to generate a answer of something but not anything,4
if we open this site every time adds are disturbing and this is irritating mlto me wether this app is very short to taken and no other any feadback,3
constantly crashingfreezing also quite irritating when i download in bulk constantly have to set default to memory card everytime i enter the app it may save data but those things are irritating smh,3
its really great ive had really impressive conversations with it including quantum mechanics,4
this app helps to do my work it works in a specific way,4
cant seem to import my passwords from my google account it always crashes the application,3
this is revolutioni am greatly thankful for your assistance and immediate correct answers,4
this aap is good gayde,3
there is a bug in the appwhile using merchant site after the payment is done the page is not getting refreshed i did payments twice it happened againfix this bugthis app h afailed my paymenta multiple times,3
very use full for evry student and teachers,5
the answers are looping again and again not stopping please fix this bug,3
the app is good but it have limitations plsss remove limitations and make app free to use,3
i love the speaking assistant it answer me perfect,5
love it but its calculations are usually wrong and i hate it when it uses frac instead of normal symbols,5
very useful and good app,4
new update is ground breaking where we can give the info that we want to share and set the style of giving response looking forward to more such updates,5
welli enjoy using this appits amazingi would request one thing thoughif the creators would enable swapping into songs like in spotifyits beautiful to play your list in continuous motiondamn right i would give it 5 stars,4
cool but way to american focused who gives a quack what 4 of the worlds population thinks is wants or values please add a stop to this nonsense and make it more global in its response,3
cant save whatsapp statuses now update plese for 5 stars,3
integrity we all thought you had some we were fooled,3
best app in the world more than google,3
screen turns off while model is speaking or i am the flow gets broken really inconvenient please add an option to keep screen on like many document viewer apps otherwise the app is great,2
its ok iai tech will is very dangerous for human being,4
aa dear i feel a bit annoyed by the speed at which bip is working at the time of texting and video calls laging on 2g networks i am using also whatsapp and signal but their speed is quiet better than our app bip hope you will update bip for better results in future we in kashmir are using 2g signals only so plzz update it for our bettermentin terms of communiction thanking you,3
this app need text status please add it we need it please,2
not so good experience with this appas if your payment refund period is 10 days so slow also customer care executive is very poorand refer offer not given,3
too much control and monopoly,3
my bharatpe account is old virgin,3
chatgpt is my buddy he is loyal and close,4
i have no words to say just amazing,4
its ok but i hate that it notifies you of messages even you have the app open on the chat also when receiving several voice messages it bleeps at the end of each one why can unread voice msgs be a different colour rather than the tiny dot thats easily missable please fix the sounds or ill have to use a different app,3
the ai app is simple and clean already to a great start,5
its really a great aap to communicate ill keep one star as it doesnt have the feature to delete all the private chata completelyit really is a loadi would sincerely like to appeal the discord makers to add a feature to delete all the dms,4
i give 5star but i feel not much happy because i want to kept 1st rating in this app but due to electricity issue i missed it,5
its very good and important application,5
i like this player but what is the problem with subtitles why it cannot decode italization it always has i marks can i fix it manually,3
excellent app but try to impose other measures like ones which can translate into other languages,5
its very easy to use and send messages to you friends family etc ive been using it for atleast 8 months,4
when i click on the settings option it takes me to a loading loop i waited for like a minute and yet its still loading,4
kindly change your ui and make easy for customers to browse your offers section like 075 cb on fuel etc introduce more cashback offers like amazon pay,3
sometimes the server are very bad but i think its because lot of people are using it,4
app almost good the thing that lets it down is that it doesnt seem compatible with password managers when thats fixed ill go back to this app,3
hey there i loved the way u guys have designed the app and it is very easy to use but i am giving this app 4 stars as i am facing a glitch today only i faced the glitch so whenever i open my status or tap on it i am unable to see it and secondly i am even not able to delete my status so i dont know if it is a bug or issue from your app i want to get it fixed as soon possible hope you will help me out neeti,4
it cant provide info about biological thing,4
this is great now using it daily for my studies,5
its like the coolest ai with a voice option all this to make it perfect and it really helps me a lot,4
its good but one problem is their to compare gb what app that is whatsapp cant hide any personal number that the problem but come out whats is the best forever,4
not useful for stock market and trading,1
pretty good sometimes makes my phone restart when i turn the screen off,4
nice app though you can literally ask anything and you will get your answerseven now i am taking some life suggestions with itlove it,4
for now its the best app that answer any question you ask for,5
two out of five times its reliable,2
only uses system voice when on data,3
not sure whats happening but i cannot even log in now whats happening,3
sooo basic this app seem like im using a app that is way older with all the features not even good stickers or fun stuff to do definitely this is not for youngesters nor for professionals because of its basic features and ui,3
can we clean empty folders,3
only a washer dryer not going to help you a little,1
fast forward seek doesnt work sometimes file browsing is also not efficient and background player has to improve,3
greatest app ever come across,5
i love this app it gives me all thw answers and also helps me,3
the app was working well before the update now its forever taking time to update and connect please fix the matter,3
it randomly stops working like as if it doesnt recieve any data or wifi at all,3
good but not generating photos,4
it is very helpful for everything but i think there would be the option to search photos make it best app,4
its such a nice app,4
this is a very good technology for all of us,5
this is great app and working well too,5
its a good app but having some problems after a rescent update in it showing problem in online and offline if someone is offline for a long time its still showing the person is online,2
since the update when the caller has finished the call it doesnt hang up by itself so looks like your still on the call also the person will call me but it doesnt ring and i dont get the notification ive had a miss call only if you click on the app it shows up,3
good product but manual is misleading about 3 filters,4
it is simple to use any person can use it easily but the worst thing is that this application does not contain account and bank related messages the company should pay attention to this thing,3
the app is one of the best texting applications however there are issues like perhaps someone sweared or cursed you cant delete the message for everyone so they cant see it too bad the second problem is no channels inside communities perhaps you pinned the ruled message and you made an announcement so you need to pin that but it will not show the rules for new users and the announcement will not show for everyone once there have been lots of messages overall great app,3
i even cant register in this app,1
history on side menu would be great instead of separate tab,4
this is very useful app any questions they give their answer quickly thi app is very nice,5
a foolish experimental browser that keeps loading a site forever what a waste mozilla godzilla tyrannosaurus must stop making a joker out of itself by continuing with the development of this browser for the android platform instead it must use all of its resources in building some relevant apps for android such as better video editors opera is the best browser company when it comes to building browsers for pc android brain dead ios or apples brain dead operating system for the laptops,1
why did you guys change the tab system it became more difficult to use now,3
they are now checking your signal messages everybody must have been bought out by gov tried to attach picture of signal app checking my messages took a screen shot of it but it wont let me attach the photo to show everyone used to be a good app not anymore,1
very workfull its a very good experience,3
as much as i havent as yet experienced any difficulties i do not appreciate being pushed to award stars the application may or may not deserve,3
knowledge only up to september 2021,2
what is wrong with you guys after the last update 3802254 there has been a billion ads on each web page the only thing i liked about opera is that it worked on slow network connections but now it takes a few gigs for a page to load this is really a downgrade i hope you sort these shitload of adds or we have to switch browsers,1
after updating it is not showing code properly please fix it,2
keeps closing on me very unstable at the moment,3
experience is good but whenever i upload my status with original quality photos quality gets damaged please fix this issue,3
sometimes it stops loading the answer while there is good connection with a strong signal now there is a bug where your chat titles are replies of chat gpt in chats with other users thus risking personal information from leaking although users remain anonymous no matter the imperfections the app has it has saved me a tremendous amount of time despite the fact checking you need to do sometimes,4
got logged out after i signed in on desktop and lost all my messages and pages terrible,1
only use it for 5 mins not what i thought it was but cool to use,3
please attention sir all is well except one i just wanna say that this app should have a option of status of 24 hour that will be very nice it is very good app but i think it is need of time to add a option of status i want to use it all the time just like that as before i use whatsapp please add this feature status thank you,3
the best that happened to humanity,5
theres a problem in my ends why the old conversation from the chat thats not in its 30 days got wiped out leaving me only the start and the end of the chatconversation i already logged out and logged in then checking on the website its the same,3
id bought the app and would have given 5 stars if it wasnt for an issue im facing it turns out i cant copymoverename files from internal to external or vice versa even after giving the app all permissions to read external storage devspls fix this asap,3
one of the most happening phenomena,5
day by day its getting more exciting,5
rates are too high and difficult to find a place to load but its handy for online purchases,3
ask chatgpt anything you will get what you are really wanted,5
this days that app disturbing lots maximum time while opening it is showing something went wrong please solve it as much as possible early i used to advise to people to use,3
amazing it love writing books,5
wish it could read pdfs as a basis for discussions voice feature is excellent even in norwegian,4
looks like i was wrong on my first impression its not that much worse then the browser chat its to easy to close a chat starting a new one filling it up with short chats really no benefit to downloading this app versus using a browser chat expext i assume the app collects data for the creator,3
the answer we get from app is different from we get using the website why is that so,3
chat gpt is a very good app one of the best platforms to solve quaries,5
its very useful and beneficial,5
its amazing i love to explore in chatgpt and hope that its improve and updated always,5
there is a need to update a lot more because camera quality and chatting quality are much less advanced than whatsapp if you want to be more popular than whatapp you have to be the best from them in all aspects own opinion,3
it is good but it must give fontsize controller,5
cant use unless you give access to your camera wth,1
but isnt there a permanent solution to this as i have change the sequence every time if the option is given in playlist view itself it would be very helpful please consider the same,3
best ai on the floor,5
there are many bugs and it also gets answer wrong,3
i hope to get the ai picture generation in later updates update i have to be very careful when i ask i have to be eager sometimes so the ai realize my question,3
add pictures searching please but the app is doing well,3
cant see my video nothing,1
nice app really it is so useful for us,5
a lot more than amazing its beyond imagination really though im a successful 50 years old talented engineer please accept the biggest thank you on earth from me,5
the app is quite helpful but the only problem im facing is that it is showing error in finding results,3
this app cant install faster,1
fun but it cant get anything done with it and i dont fully trust it it needs pictures,1
its okay its very limited on what i can do but it works its very minimalistic and basic i assume it will get better but it works,3
i open the app mostly to view the wallet balance but the ui is so cluttered with too many icons and banners and its impossible to navigate and find information,2
many times its not taking money from wallet even it has enough money the option to pay from wallet is not showing up after scanning we instead its asking for bank account,3
just started playing alright so far,3
this is a very helpful app especially for children who are still currently learning in school,5
cant even log in to my account using google account not gonna waste my time again,1
great tool too many limitations though for something more creative,3
pretty good but they made the llm stupid,3
doesnt seem to listen to default apps for opening files it just opens things like videos in its own video player instead of whatever i want it to open in i can tell it open with another app but it doesnt do it the next time i click on a file and has no option to open with with something else by default,3
in google drive cloud storage app does not show shared files only shows drive files add shared with me files also,3
by far the most intelligent ai out there that delivers the most mindblowing results whether in inquiry conversation or feedback i could not recommend it enough my experience has been very enriching to date,5
love it one technical issue is im having trouble scrolling up and down my current chat as i turn the scroll wheel on my mouse the pages shifts up and down erratically sort of like a yoyo effect its preventing me from looking at entire answers or answers to previous questions i know its not my mouse because it works perfectly in every other app or chrome or program i try im using the app downloaded from the play store on my chromebook if that helps thanks for looking into it,5
this is all i can give nowits a bit getting connected,3
i cant log in this appwhat will i do now,2
it was the best search engine for me before the latest but after the newest update it is consuming very much internet also the way to show the data is not too good i gave it 2 stars just because it is still better then the other search engines,2
its not good when a lot of messages are suddenly returned to the way they were finished it was so annoying that i just didnt continue,3
hello google we cant imagine technology without you the way you have been simplifying our life is amazing just one question why there is no option to access internal or external memory of the device at file sharing space at the top of that there is no option to search any file we dont expect such silly mistakes from you hope you will mind it love from india,3
although the app is good but giving two stars bcuz need much improvement like online video player with forward and backward option need to be added if i like the video i can bookmark the page not a question but if i like the video shouldnt i bookmark the vdo so that when i click it vdo open directly,3
we live in the future,5
not able to send between ipad and android phone,2
this or microsoft exfat usb manager destroyed my ssd highly upset do not recommend,1
love to use it the dual pane is wonderful to organize files the amount of customization is wonderful it can easily be matched to the the setup,5
this app demands full access to all files on your device including permission to edit delete etc and i cannot see anyone stupid enough to allow this,1
i have been sending crash reports for months now with no effect ff on google pixel slate is practically unusable unresposive and crashes after a few mins of usage this issue started on one of an upgrade months ago i tried multiple setting changes found on search with no visible changes,1
