review,rating
its not working at all its having an error which is very frustrating,1
i got so scared because a glitch started i started hearing some static after quiting the voice chat,1
best app ever used i like how quick it responds to questions giving detailed answers for better understanding keep it up,4
it should be improved public for free cost,4
its nice to not having ads but when you skip any scene it will freeze for some time and when start playing sound will come after 2 3 second later fix this prob and app will get 5 star,2
please update the app knowledge it doesnt know anything beyond january 2022,1
i cannot create image why cannot create a image,1
helps me do anything except doesnt generate images in the free version unlike microsoft bing,5
i would have had brave as the default mobile browser however i decided against doing so unlike google microsoft edge and firefox engines when searching something there is no people also ask section to me the people also ask section is quite essential i hope it would be added to brave in the near future,3
i dont know why app was so slow from last 45 months whenever i want to to transfer money through mobile or scanner it will hang every time application was updated and i already cleared cache memory still getting problem please resolve my problem,2
ai technologies is aur feature,5
this helps me alot but it does not shows any images because i can understant more,4
offline sharing works with nearby sharing which isnt in my phone before recent update it worked well but now it is asking for nearby share,3
hey chrome please bring down the search barhometaband the continuous search navigation bar totally down so it will be more useful and handy like safarifirefoxsamsung internet do the same for chrome too and so many users will like that accessibility more i didnt ask you to do any magic just give an option to choose the search bar up or down thats enough,4
need to add a feature to take the inputs from the camera,4
just stopped working gave me a message connecting but does not connect for messaging or video calls please assist,1
downloading videos have slowed down extremely low to a snail pace please solve it,3
please add download location feature as soon as possible and now downloading speeds are very slow my phone is getting speed of 142mbs but browser use only 150kbs please solve my problem as soon as possible,2
i installed it on the tv do something so that it can pause and play with the big ok button it will be much easier this way ok,3
best app very fast answer,5
sometimes my messages wont send its like a buffer keeps spinning and i have to close the app and open it again to force the messages to send,3
it doesnt work on my phone it says please make sure you have the latest version of google play when i try to log in with my email,1
the best thing thats ever existed,5
its so nice and smarter than the other ais ive used and ive used alot you can play a game of 20 questions and not get bored amd i recomend this alot to people who use ai chat bots,5
not bad sometimes it does not send the answer properly please repair this problem,3
new tab style that came with the update does not feel good,2
doesnt even block ads and pop up,1
its not letting me login my email is verified but it wont verify my phone despite many reinstalls,1
this is not showing real time data so bing ai most advanced and better than chatgpt,1
can you add a feature in the android ios apps and web version that you can pin to top conversations it will be great so you dont need to search 5 minutes in the app to open an old conversation which you use often thank you the app is great,5
the app is not doing its work properly and was so beautiful i was,1
serious issues faced 1 media scan after 34 days failed to discover some new media even after performing manual media scan same issue prevails so clear media database is done to fix this issue 2 when watching media content pause play is done video starts ahead sound comes after a second or more passed need to ensure like other media player mx player play a second backs where you pause with synced audio sort these two issue after that app wil 55,2
stop interrupting my launches with rating demands,1
yall just had to remove the only good voice,1
everything is fine but the most frustrating and drawback of this app is offers and eligible cashbacks dont get auto applied also after making the payment of the same it shows the offer to me its really disappointing,2
currently app feels more faster than the website and its very lite too,5
i cant open it now while free data,1
thanks for helping me to enable virtualization vt on my laptop,5
has been one of the best but lately its been crashing a lot i use a powerful phone so my phone isnt the problem otherwise i love opera,4
very nice its good but if there will be provided photo option like if we are asking for someones photo then it may provide it too but till now i think nothing is better than this google failed in campare to it love chat gpt,5
very expensive i am from a very poor country,1
such a helpful application love it,5
inferior to using the website only useful for those who dont know how to use the internet,2
the application does not support arabic that is the language that starts from the left please fix the problem and make it compatible with arabic,4
need improvement in downloading and readmode and download any page as pdf,3
the app logged me out reason for my own safety now i cant log in it keeps saying usage limit exceeded try again tomorrow and ive been trying still the same thing for days,1
please add a update notice inside app when the app update is required otherwise the app just stops responding without any indication of what has gone wrong,1
im trying to submit the application it is showing failed to submit application and even i raised the query and submit the required video of the issue but still it is not solved after so many days such a waste app i have changed my payment partner for google pay to bhart pay but now im feeling its not good at all you must need to make your app properly and take care of the bugs,1
three stars because since the last update the app asks me to login everytime i open it which is just getting on my nerve now,3
the help and service centre has very little options and you cant complain anything custom if if doesnt meet any of the criteria already listed not even with assistant bot and it spams with notifs and sms daily and there is no dnd like jio and idea except that its decent,3
doesnt work after the last update,2
tough its good but it havent any recovery or back up options i love that here is no ads,4
great for learning all kinds of information,5
there is no sorting system for data,2
downgraded to 3 stars because it cannot download to sd card and since the last update at times suddenly deletes the downloaded files,3
can you please send me the opportunity to you,4
does not send or receive photos and struggles with group texts,1
it was not a good app to use,1
whenever the music im listening after the song get end it get skip to another song without my permission which is annoying please fix this,2
a few crushes at the start but now seems okay,4
the way i think doesnt conform to me or give me results,1
i have downloaded skype on android but it is trouble signing in it shows poor internet connectiontry again but i can join meetings as a guest from same app and it also works good on pc kindly help in fixing the problem,2
overall a very good app ive been using the web version for months but the application version neends more features like custom fonts and font sizes,3
its telling me to verify my number and i have done that why is it still saying please verify your phonefix it pleasei could have given it 5 starsand if i dont i cant type or send messages,3
this is a honest review the app is good for texting that is all and nothing different from other app the video call needs some reconsideration also the voice call i can not hear the other person well and the graphics are really basicto the ground basic i am tell you the only good thing is there is no ads and the texting is okay thats why i gave it 2 stars this app needs help,2
ai i like this ai appppp,4
this app should include picture plus this engine cant play fare chess without illegal moves,2
fast but need edit button,2
it took chatgpt a long time to learn when using the app and talking verbally to chatgpt many times there is this white circle overlay that replaces the chat channel history chatgpt references i can see an example of what its talking about in the chat channel history when i cannot it finally learned i cannot see the channel history for example if i ask in powershell how to print yellow colored foreground text to the screen it verbally spells out the command absolutely amazing,5
just found out that latest paragon ntfs does not allow copying data from usb to device thought it was total commander but i when back to 3202 n it works vs 34xx,3
i am very happy with viber but i am giving 4 stars to viber because of only one bug that is online status bugwhenever i open viberi find my freind online but when i send him message it doesnt show double tick,4
slow slower skype edit now it stopped focusing the camera during a video call how much worse can it get,2
browser keeps crashing causes all my tabs to get deleted useful to gaming but kills the experience if you dont plan to save every tab as a link on a separate notebook app,1
good and useful app but daily network problem in this app always show connecting download process also very slow download content not appear in our device im waiting for connect from morning and now is afternoon,2
dont install one can install this if heshe was interested more in adds man every next operation gets interrupted by an add thus app is not a file explore instead its fully functional add box,1
i cannot seem to get around your internal ip address masking i want it to use a specific ip address from my vpn while using my nvidia shield sometimes it will work but then i get blocked after using for a whole it will say service is not available in your region you need to give the ability to remove your ip masking also i paid for service because it was working then cant get it to work again after that as the masking wont allow me to use the service i am trying to,1
mindblowing awesome app as a graduate ill recommend all the students to have it,5
good but cant say about anything that happened after september 2021,3
very fast and light weight app no ads which makes it good but there still some of information not known to ai database is still backdate and give suggestions that are flawed,4
slow processing mobile recharge amount debited but no immediate recharge in an urgent time,2
i love it so but i think youre dark mode is weigh too dark i can barely see anything its the only thing thats holding you guys backfix it please,3
easy to use very helpful nascent ai is fascinating if you arent using it yet try the free version if you forgive its limitations it is still very useful,5
everything that i open as in canva etc it says not allowed,2
such a waste of space so much of bugs in this app call doesnt connect properly it takes time to load all messages sometimes notification wont appear properly i hate this app,1
ads on exit are not a good experience and the equalizer is not working for any sound or bass setting,3
the app design could be upgraded a little bit but other than that its great and i love it not like google that wants to invade my privacy and spy on my every day life without my consent and wont allow me to turn off any of the features,5
its a really good appreally isnt much difference between the website and this wish it offer more options tholike voice and video modeshelp,4
chrome has always been my preferred search site it is the best but i have a request that webpages should open quickly as i will be giving my examination through google form it will be a big issue if it takes time to open and other issues occur as i have wifi and network connection recharged it is really the best search site thank you,5
app stopped working i just have a white dot when it starts clearing cache or reinstalling doesnt help,1
useful for simple tasks but inaccurate for more advanced ones also cannot provide real time data yet free version,4
genius app and very helpfulthank you,5
brilliant app on many levels but the text to speech suddenly jumps to welsh it recognises me in english then translates it into welsh and replies in welsh please look into this guys or feedback reviewer gpt bot,3
fraud gptfraud gpt0 stari raised querry about doc upload error many times but they dont carei paid 1950 rs but they did big fraudfraud gpt,1
during voice conversations the screen turns off due to screen timeout which interrupts the response or the voice input please keep the screen on during conversation,3
add the following to whatsapp 1 automessage forwarding 2 sorting messages by dates size and name in medialinks and docs section of groups,4
everyday i get an error message stating something went wrong with chat history and it doesnt restore properly when contacted whatsapp for help the response i got was to delete whatsapp account,1
heard about vulnerabilities and its showing a update in play store but unable to update just a update starts and ends without any message or information,2
if i could give it a 0 i would,1
app is not working it is showing technical issue from past few weeks please fix the error,2
its good but i miss the option to share a image like the normal opera browser,3
fix the account verify problem i dont want to verify my account when i trying to verify my account it show me an error,1
chat gpt is good app i always asking questions and answers me a few seconds,5
pls the application and browser version is lagging and never reply pls fix pls,1
its the best app i have ever used,5
i just want to say its amazing bu sometimesvit saya try again later,4
before update on 28112021 storage of dual app shown in file manager with dropdown option at internal shared storage but after update it not show dual app data in file manager it show in gallery but not in file manager please fix this issue i am unable to see storage of dual app in file manager and how we see other data storage in file manager,1
this is one of the coolest apps ever keep up the great work guys,5
its performance is good in that no ads and quick responses,4
nice but now a days no cash back offers coupons were giveninstead they r giving so many unnecessary offers,3
this app is very goodi like it very wellgood job for you person,2
not keeping up with the intelligence,1
i use it for smb but it does not conect waste of time build like es,2
worst app i have ever seen in my life i have paid rent through this app but the payment failed after 2 days and now shows refund initiated and amount will be refunded in 10 days worst service dont use this app it uses your money for 10days without any interest,1
i never thought i wouldve enjoyed my staying here like this,5
you guys are rocking helping people to be more productive and find answers fast etc thanks,5
the best for the price range in the market,4
i am sand money upi very warat app not good money amsenot sand money i am account open but money prabullam this us phonpegoolpatayam good no help this worassssssss,1
this app is very friendly,4
used to be a great app but recently it works veeeeery slow on my pixel 3 when i click to check what someone wrote me it loads slowly then if i want to add a smuley reaction to someones message i really have to wait a 10 or more seconds until the smiley loads then again until it applies somtimes i press by mistake a smiley and i have to wait a lot o time to check then uncheck and wait to update its just not usable please fix this,2
not good for animated image creation i pay 20 a month for it to limit me using the app by saying i sent to many messages to the model after it constantly fails to make what i want,1
lots of bugs your application still has year long bugs i like the interface ui noads but video does not show option to resumeeven after enabled in settings video always starts from starting fluctuations are there while seeking video even on high end chipset please fix these bugs,1
i think it is the best helpful app in the world so everyone should use chatgpt if you need any kind of help,5
off late often crashes and required reinstalation of the app need to rectify it badly coz in the hour of need it may deceive you,3
missing a few things here and there my main issue with it though is sometimes i cant get the address bar to show up at the top im just scrolling and nothing not sure if thats some weird feature but its annoying enough that i stopped using this not being able to navigate to a website seems like a fairly big issue for a browser,2
you cant show images and cant speak burmese,2
that is easy for me,5
great app but it doesnt display photos,4
good filefolder mgr but slow compared to stock files app copying files from drive to drive is very slow but this app i use most accept what i transfer large files then i use the stock files app,3
worst network and services i ever seen but when you pay a lot of money for good service and network and then you get something worst network speed its very irritatingrediculus at the time of recharge this company act like a beggar please do the recharge apka pack samapt ho gaya hai recharge kariyaban airtelthieves,1
i like this app its good for interacting people of same community but discord service can make it better by adding a icon to switch account just like youtube so its easier for people to seperate their others works i hope discord listens to it,3
very important and helpful app,5
i was thinking dalle would be integrated given the fact that its open ai as well,3
not able to save data on wifi connection not able to connect youtube when data saving is on it shows as data compression block,2
chatgpt is very help full assistant,5
im sorry but as an ai android user i cannot write an objective review of this app,4
better app for make easy payment as well as provide the best facilities immediately i never disappointed being used as a facilitator,4
its really annoying now for last 1 month messenger isnt showing the number of active people i tried to contact the customer care service but no response its really annoying,1
nice this app i like this app and more information i need so send information m to sir or madam thank you mam or sir thank your,5
used to prefer using this app compared to the other browsers but now that the tab stack has been removed and grid layout forced on me with the latest update it is no better than the other browsers available this is an absolute disappointment,2
i received only 11 rs cashback in 2years,3
all the filter stuff is marketing gig just go for this if y,3
enjoy from calling and every kind of it love,5
pretty good but when i compared it to the pc version i was dissapointed and sad my pc friends told me about the hype but it didnt live up to expectation thats just sad,3
chat gpt is the best app ever know for assistance,5
i love it very helpful and accurateneeds update from 2022 to 2024,5
i dont understand why its really hard to add a link to home page,2
this app is amazingbut for a gaming browser there must be vpndear opera team kindly add vpn feature to this app i hope team will release new update with vpn feature and this should benifition for gamers because vpn unlock many sites,4
it was all good untill you people asked for full file access permissioni think that is only for oskernel applications why you need that access can you explain,2
i love this app its specifications and clearification in giving answer to questions and solutions to prob is impressive,5
hi please bring back the previous feature delete for everyone anytime currently in the app users are only able to delete for everyone within 2 hours if you forget to delete after 2hrs you can only delete for yourself there are other secure messaging app that allows delete for everyone anytime and am considering switching thanks,1
i need help because my screen says something out of the ordinary and i keep putting my phone number and doesnt send me a code or anything to verify me,3
though everything is good except mtnl recharge mtnl recharge fails after payment step no action is being taken by freecharge yet other positive point is that money refunded in due time but the failed recharge suffers everytime,4
need free access for gpt4 on a daily basis for limited search i know its funny but i mean it,5
artificial intelligence ai can be incredibly useful in helping you tackle your workload with greater efficiency and creativity by using advanced algorithms and machine learning techniques ai can analyze large amounts of data identify patterns and insights and generate new ideas and solutions that you might not have thought of otherwise whether you work in business academia or any other field,4
great app amazing privacy featuresno screenshot or screenshare allowed would be great if they have a way to star or save messages,5
it provides all good more information what ever questions in english language we askbut there is a problem when we ask any question in our local language mother tonguelike example i asked a question in my mother tongue kannadait has given less information than giving more information whatever i asked in my local language mother tongue kannada,3
why am i getting everytime to purchase it whenever i open it i already did purchase itit needs net whenever i open it to get rid of the purchase popup please provide solution for this,3
good app have been helped with school issues highly recommend,5
voice to text is not working properly if working taking lots of time,2
unstable connection failed log in,1
this application is very good for students and homeless people too,5
i love it it gives me straight answers,5
good experience but im some dissatisfied for paylater or postpaid repayment because here billing cycle is only 15 days only according me mobikwik postpaidpaylater service is good better best but extend billing cycle time is needed so i advice to mobikwik team please extend time of repayment minimum 30 days thats is good impression for your service,4
app is very good but the problem is its download speed to slow i thought itas my net work problem but is app problemso many times i checked it,2
chatgpt is really helpful for school assignments and projects and it gives proper answer with high accuracy i really like it,4
while im trying to transfer my money to bank account it will be buffering and comes as service unavailable still we have that problem is there any issue is it safe my money,2
1 electrostatic force definition the electrostatic force is the force exerted by charged particles like electrons or protons on each other like charges repel each other and opposite charges attract formula coulombs law describes the electrostatic force between two charged particles 2 nuclear force definition,5
latest update not responding to search bar request have to type search the go in to history to get the search to run a real pain in the are got an immediate response from opera looking forward to a resolution,3
worst app play it app is very very best when it comes to download or online watching no buffering and they provide speed tag also but in kmplayer download and online both are utterflop,1
update after update it is becoming worse everytime i see a photo and go back it closes the file manager app and i have to reopen every single time same with videos too now i am not able to see the option for dual storage apps no idea where it went and how to look at it,1
thank you for your support and your feature,4
download speed is slow this app is supported upto 2mbs please increase this my natwork is supported upto 15mbs,3
way better than google but too many updates,3
this popular but not a single feature for calls controlling i dont want some people to call me how to do it atleast put some feature there should be some option other than blocking just block all calls can also do but even that feature doesnt exist in this app been suffering,1
great once but the occurring glitch is already frustrating when i try to login and successfully enter my password and go to hchaptcha presses the button then it just gets me back to the login page with my password removed saying password is required please fix this if you read this complaint regardless of some other terrible bugs such as profile picture not showing,1
hello airtel i would like to say from my bottom of the heart this is very very stupid and pathetic network in the world your airtel thanks app is stupid and useless app because there is no proper way to reach customer support guys my network is too bad so i am planning to register a complaint but there is no optionstell me to which number i should contact otherwise me and my entire community friends are going to port thoooo thoooo thoooo cheee,1
what is this new permission request it was working fine without it before the update,1
keeps saying an error occurred if this is ai it most certainly is garbage,1
during renaming the file more discrepancies occur for first time file got changed and next time cant change error pops out and files could not be deleted kindly look into the issue and sort it out,3
automatic locking before the screen timeout limit while watching any videono dedicated lock which should be there after every 1 minute for app just got a screen lock which isnt much useful if talking about securityit might steal data and load it up somewhere elsenever get notifications especially when the phone is locked messages takes long to deliver than whatsapp,1
i use this app more often than not i always rely on it because it is backed by the government but the problem is i come across lagging every now and then my transactions fail sometimes though i use high speed internet at times it becomes very slow and it bocomes very difficult to send money when it is required to be sent please look into this issue regards pradip gangopadhyay,3
this is an awesome app for groups communications and building communities i use it more than regular messaging app now after some use i tried to create a community group but it was not available in the options just group under 250 people and channel which i have no use for i wanted better administrative capabilities that community groups have which is lacking in regular groups removed 2 stars because of these issues i run into,3
it is very useful and effective,5
yes this app is working slow and not making transaction but the amount is debited from the account why the amount is debiting without any reason,2
its really useful for studentsright choice,4
its nice but cant generate anime images,4
its good but i wish the interface would be more like the pc version styled,4
not able log in app,3
cant delete a playlist directly or by selecting items select all feature should also be there,4
sometimes when i open the app it doesnt start and show please try later from the last 34 days its been the same sometimes it starts and some it wont please check if theres any problem and asap,2
i didnt given five star because sometimes it shows maximum time applied the coupon while i havent used that yet that should be fixed to remove the bugs,3
the notification is awful no matter how many times i try the settings its delayed for days i dont like how slow it is,2
cannot log in with my microsoft account which is where my phone number is tied to chat gpt this app doesnt work without a phone number of which i only have one errors out when trying to log in with microsoft account email and password please fix ty,1
this app truly lives up to the companys selfproclaimed zero complaints title in that no ticket can ever be raisedliterally the apps call customer care option exists to show you that theyre facing technical difficulties for eternity the help and support topics remotely related to raising a complaint redirects you to a failed to load page the icing on the cake is being forced to raise a ticket for internet disconnect using internet the only good part is their internet package,2
i like the idea but im still on the fence,2
application is going through many bugs dont know why developers are not talking any necessary action on its performance as its become worst from best,1
if youre updating it up to date and complete information along with videospls,4
this browser is very good very good features but 45 stars rating because it cannot contain tabs,4
this app is amazing it will help me out so much,5
after recent update my app is not opening its self,2
not move to sd card,4
not too badthe app is ok i was thinking for the first that the app wont serve me but it worked,3
i dont know why but i cant hear anything once i came back to play another video i just have to force stop the app and then restart the app then everything works fine for only one video whichever i start to watch but if i leave that video again and comes back to watch again i cant hear any sound again and again then again i have to repeat the process,2
the chatgpt voice service not working it lestins without capturing my voice and no respond,1
this app does not work properly,2
its okay but the only problem i have is we cant send or receive pictures,3
an excellent communicator analyst and digital companion,4
excellent app i am recently using chatgpt and it is actually good and pretty advanced most of educational apps have been really bad and disappointing but it is honestly good than other apps,5
chat gpt is great but the reason for 4 star is that it does not solve maths properly if i had a doubt and i ask it gpt it is more likely that answer is incorrect,4
complaint request hey google members this app is amazing but after this update the move to trash options is not showing but delete permanently option showing i dont know why its working like this but i am very disappointed from it and i also have a request to you please do available this app for laptop and pc as a software its very helpful for us,4
very good app but some issue great amount for urgent use able like bill pay,3
love this app but it is week in solving mathematical word problems and some science equationsphysics and chemistry,4
good and very helpful one,5
still works as a browser but as of 10th of march 2022 they decided to take a political stance to filter results while i might agree with the stance i do really want my search results without political filtering,2
theres a problem where when i regenerate a new prompt the old prompts reappear again when i reload chatgpt but overall so great i think nsfw and more adult content should be included for research like back then,4
the first aid editor i oponed,4
it doesnt support on my tablet i tried for long time but it doesnt work,1
excellence in connecting family and friends,5
keeps saying error try again later i was having fun,1
as of now its pretty good wish didnt sound pc because it feels a little too stiff,3
this is app work good,3
i cant log in even though i got the latest version of google play store pls fix this,1
ok but filemanager is much better,3
tablet experience not good add support for the slide menu to be permanently visible on tablets like windows file explorer,2
i have used this app for as long as i have had an android phone best file manager period spend the and buy the full license you will never regret it,5
why my cashback points are pending for last 7 days,3
good app for payment recharge but it isnt showing the correct data balance showing 20 gb full when used liked 400 or 500 mb showing a certain amount of data for a large time please fix in update,3
i wish it had the plugins but more importantly the input box is not tappable entirely just the word message i would consider this as a critical bug but overall i love having gpt on my android,3
cool but no build vpn for watching hentai,2
while downloadingeverytime when i switch to wifi download automatically restarts all of my patience goes waste for nothing,2
one of the best applicationi really loved itmy good wishes with the all the chatgpt founder and all members,5
its good and all the only issue is it keeps crashing everytime for a while i get in it crashes and i do is uninstall and reinstall it just so to avoid the crashes if you leave it running without checking on it like its a timer if you can fix it ill give 5 stars,4
i have been waiting for a long time to download,3
the browser is simply great not going to lie but why do i manually need to enable night mode for webpages when my device as well as the browser is already in dark theme this is really stopping me from making this browser as my daily driver add this option and ill improve my rating edit see thats the thing i am aware of that i just want you to provide an option that overrides what the webmaster has chosen dark mode and night mode should go hand in hand a mere option would be great,2
the new update has totally messed up the app why the heck are system files now visible in apps why does a user need to see them the app is flickering as well,1
awesome opera is alrightin south africa the news updates are quite informative but sometimes toographic and insensitive furthermore i enjoy its adblock and vpn i do enjoy the appbut i could do without the news,5
i have tried installing this app twice without success so when is a working app actually going to be created,1
works great i do have a problem where when i call someone and im using any bluetooth device they wont be able to hear me but i can hear them hanging up and making a second call always clears up the issue though voice calls come through clear whether im on wifi or cellular however they dont transition if i switch networks i need to hang up and call again which usually isnt an issue definitely my goto app for chat and voice good solution for the privacy minded individual,5
the app doesnt work smoothly all the time sometimes especially when i tried to change the name of a contact the app didnt respond quickly as it should the changed name didnt show up until a few hours later,3
this is a brilliant idea app and very good for information l guess you try and your mind energy increase,5
it was perfectly working with android 11 before this last update to access datadata,2
i find i like the other apps better cash app is my favorite,2
i had my best experience with app and always be but never change the unnecessary things in app please this app is well and good and dont make it bad like other apps in playstore i love this app,5
app is good like in whatsapp if the person is online you can atleast see online written so fix this here and yes kindly put the related sticker pop up which is also available in line app,4
theres an issue my chatgpt cant record what i was talking about when i was using conversation mode,1
never had an issue its easy to use and reliable,5
this app has been so very beneficial to me it helps me with my studies and servess as my goto person when i am bored or when i need somebody to talk to everyone should try it out,5
the reload button is a critical feature that should be a button on the main ui not hidden in a menu,3
i want image and picture,3
this ai is genius it can tell me anything and i hing 40 version in better i hope,4
shows cash back offer but not get,3
i enjoy the fact that chatgpt is all about human empowerment with ai i have been leveraging this and several other ai tools to upskill in my knowledge of the world and to a larger degree myself there is no denying that the future wouldnt be ai powered at this point we owe it to ourselves humanity to teach these systems early about equity so it can help build an equitable future thanks team i look forward to continued collaboration so we can build this equitable ai future,5
i wanted to use it for remote connection question to developer if i add 50 remote connections how the hell should i remember which ip address belongs to which server if your app doesnt even allow me to name a connection furthermore adding a path to ftp connection could be handy,2
but nownetwork problem all over india plz plz,2
i wanted to like this more it has some personalization but not enough how do i configure the buttons on the notification pulldown cant how do i configure the forward button to be a different seek time than the back button cant how do i make it so that i have both a skip track and fast forward button for my music player cant on to the next app,3
it only has information until 2022 and it has a lot of wrong information and it is always confused about its own information,2
this app is so amazing and efficient and the best thing is you dont need to pay its like talking to a professor and it explains very well the only problem is the formulas they are not usually interpretable otherwise this app is excellent,5
good internet speed and connectivity but customer service need to be improved through chats and calls thats it,4
some pdf files are shown twice in docs at file manager whereas only one file is existing in device whats the problem,4
the best chatgpt app ever it is easy to use and runs very fast keep it up guys,4
first day i am trying to recharge a phone number since morninghorrible experiencealways show recharge failed i am very much disappointed,3
he i am a developer this ai is useful of day to day life activities and programmingthis ai very useful of students because open ai limited realise the new version of chat gpt its completely free your are a programming student and anyone plz download the app the app very low internet consum only try it yourself go download and use the app no the ad no time waste no irritating only fun and enjoy,5
it is very interesting and useful too but i think human society should not allow its potential to be lost under the guise of,4
it is not working well,1
though not perfect yet its a great start,5
my phone stops working while i am listening to voice messages on whatsapp i received frequent error messages download failed i cant hear the other party while im talking done,3
not working after added bank account not showing bank account have updated version fast internet connection cleared cache reinstalled i did everything but still same issue now closes app automatically,3
msg send fail problem and very slow recieved msg and sending msg,2
this app is good but i cant login or sign up in this app,1
useless literally downloaded this and it put two icons on my screen neither of which actually opened the app but i was immediately asked to rate it 5no way,1
when ever i open vlc it always take more time to load files please try to fix this issue in next update,3
mujhe point wise or effective answer formatting me bahut help mili,4
nice app works just like its website if i had any complaints than it would be only one thing why doesnt the app support latex i told the ai to write any equations in latex in my custom instructions it make equations more readable which it does perfectly however that only works fine in a browser mobile pc or any platform in the app it appears as latex code which is even more unreadable so i would like you guys to fix this,4
super helpful really as for its free offers its quite useful and quick happy about it,4
its just the best assistant you need to broaden your knowledge this app is highly recommended,5
it keeps crashing and crashing the print buttons on website dont work either,2
excellent clarity i enjoy it without frequent adsi heartily recommend to anybody who likes music thank uby avelusamy,5
please put download option in kmplayer,2
good to hear from anyone,3
absolutely amazing app with a seemingly unlimited no of capabilities,4
i am a subscriber of gpt 4 the android version doesnt support that nor it provides a feature to upload an image for detailing,2
please add a more compact tab view adding a new tab feels off and clunky the button itself doesnt actually add a new tab only adds a fullscreen overlay that covers your current tab until you log into another site its quite weird the browser often doesnt save your position on the page so dont count on that specially if youre reading,3
keeps freezing my phone when closing chat heads navigation bar is usable but the rest of the phone is unresponsive have to restart my phone several times a day and it only happens when closing a chat head not every time but 1 in 20,2
its very good app but pls provide the video and pictures facility,4
this app is good its giving me a big limit for mobile rechargepay electricity bill and many more but many time my traction is not complete but amount is deducted from wallet and when i was complaint against the transaction to care about the issue its taking long time to resolve the problem so i am very sad the same,3
this app will give you tons of inaccurate answers,1
completely useless for now i was loving this app for all transactions bill payments and online purchases but from last few days its not showing my upi linked bank accounts it only shows you have already linked this account if i try to link bank accounts again,2
sometimes it really messes up thats why i gave it 4 star,4
all function are good but add bill pay mobile and electric and gas etc option and payment limit set option,4
there is some problem in this app i have face it so many problems my problem is why i dont have update my google chrome so please fixed my problem permanently every time i have face it so i was irritating please i requested to you fixed my problem as soon as possible,1
bring back the option for user to enter chromenewtab in custom url line and have it retained,2
nice and simple outlook but these days theres little you can do with a file manager that doesnt give you cloud access no google drive no one drive i am unable to use the app you also cannot cutpaste with this app,2
it will be great if it is updated with the latest news and technology as it is stuck in 2021,4
used to work really well but recently it crashes randomly potentially making me lose paragraphs of typed out text to the llm i just use the website most of the time on my phone because of this,2
for each and every movie if you would provide related movie video songs the app should be perfect,2
i have used puffin for several years and have loved it until this latest update puffin suddenly demands access to my location or it wont open the update notes say that this can be disabled so far i cant find where thats an option if it cant be disabled i will find another app i dont want to be tracked,3
its very ok im not going to lie but when i try to enter and attempted many passwords and even though i reseted my passwords it didnt let me in soooo,3
continuesly repeating the same responce,1
this applications payment gateway is very worst seems they moved this new payment gateway to prod without any proper testing this app has debited rs 476 from my account and the recharge was not successfull so i tried to do payment of rs 476 again and payment was not successful second time too these guys have refunded only for one transaction and failed to refund another rs 476,4
nothing compared to hike app which was had so many interesting features so many creative emojis had a house concept where two people could watch or play something together you could put creative background which could be mutually managed by both the people it had a finger print as well as pattern lock and just so much more,2
need good quality screen projection,3
previously there is an option from gallery to share with files but now its not showing and some video files are not listed in file sharing list sum of video file unable to send speed is excellent you have to add more features from phones any interface share with files option needed,2
its helpful and good for my research and ideas,5
it is such a nice app which help individuals to get answers of their solutions,4
it would be great if i can access to my qnap nas system,3
i tried to sign up with email address and it opened my browser so i went through the steps when i completed the process the browser prompted to open in app and the app gave authentication failed error if it cant even get passed the sign up then i have very little confidence in app all together,1
requests to the server have been blocked by an extension try disabling your extensions errblockedbyclient please fix the bug when i use extentions to download i get this error hope it will be fix it soon,3
i will not prefer phone pay for bigger amount due to some unknown reason transaction was failed and money deducted now it will take 5 days working days to refund thats mean now i should arrange money from my end to give someone or wait for 5 days working days for it it happens on friday,1
ad block doesnt work and its kinda not very good,2
why does this keep showing connecting,1
i would love to give it 0 stars but google doesnt allow us to you guys literally killed this app first you put a daily limit on how much you can use then you made incognito a separate app why this app is totally useless any other browser app is better than this so go use that,1
